date,county,rt,.lower,.upper,.width,.point
2022-08-16,Santa Barbara,0.8215020178776344,0.7108338149249891,0.9413710932664,0.8,median
2022-08-23,Santa Barbara,0.7777054348109078,0.6766409135001241,0.8866253988165547,0.8,median
2022-08-30,Santa Barbara,0.7430650407268957,0.6445498063506554,0.8552561274360246,0.8,median
2022-09-06,Santa Barbara,0.72107778166158365,0.6242786411882387,0.824794115001612,0.8,median
2022-09-13,Santa Barbara,0.7505629296294559,0.6501988836872281,0.8650146086873731,0.8,median
2022-09-20,Santa Barbara,0.796013220845857,0.6912533838296476,0.9214238913498288,0.8,median
2022-09-27,Santa Barbara,0.8359583727164113,0.7222314620124131,0.9660949040778934,0.8,median
2022-10-04,Santa Barbara,0.855445124895092,0.7419671867847629,0.9760285451690174,0.8,median
2022-10-11,Santa Barbara,0.8830824045176522,0.7627350914085652,1.0200147741986565,0.8,median
2022-10-18,Santa Barbara,0.9421034041291508,0.8163006920252136,1.082639095812853,0.8,median
2022-10-25,Santa Barbara,1.0281767387992602,0.8910339420237825,1.1772196440182756,0.8,median
2022-11-01,Santa Barbara,1.113471578350406,0.9709422385465972,1.2811101505056637,0.8,median
2022-11-08,Santa Barbara,1.2235127882682226,1.0642676493490002,1.4090418050196798,0.8,median
2022-11-15,Santa Barbara,1.3328099775238793,1.1648503880204404,1.5321872781666763,0.8,median
2022-11-22,Santa Barbara,1.37663531635132,1.1972528945503162,1.5811212882834895,0.8,median
2022-11-29,Santa Barbara,1.2980791263510132,1.140662036345064,1.497815844591242,0.8,median
2022-12-06,Santa Barbara,1.2222898441385834,1.0701256721714387,1.392641428341825,0.8,median
2022-12-13,Santa Barbara,1.1505621897324172,1.0033540130438028,1.322173815555554,0.8,median
2022-12-20,Santa Barbara,1.0718399741865126,0.9358427525655746,1.229929094994823,0.8,median
2022-12-27,Santa Barbara,0.9592714348771,0.8394452843297977,1.0989372887615647,0.8,median
2023-01-03,Santa Barbara,0.8600031993137227,0.7457241340935017,0.987675207669173,0.8,median
2023-01-10,Santa Barbara,0.8081829872101921,0.6993150030520812,0.928355513741192,0.8,median
2023-01-17,Santa Barbara,0.8151922240657626,0.7029269972541684,0.9329281562002608,0.8,median
2023-01-24,Santa Barbara,0.8529073453647209,0.7430525786331672,0.9803567309963904,0.8,median
2023-01-31,Santa Barbara,0.901144873328373,0.7871778103401681,1.0394620260679002,0.8,median
2023-02-07,Santa Barbara,0.9298718834673584,0.8076158504645718,1.0684258444886336,0.8,median
2023-02-14,Santa Barbara,0.9373178272614168,0.8164603265045587,1.0799101462445746,0.8,median
2023-02-21,Santa Barbara,0.9086818267315654,0.7891095852110473,1.045461447335552,0.8,median
2023-02-28,Santa Barbara,0.8966459407292251,0.780836921524661,1.0308912472719605,0.8,median
2023-03-07,Santa Barbara,0.8992446959074785,0.778549349047934,1.0257636587837289,0.8,median
2023-03-14,Santa Barbara,0.8887052102844513,0.7696738215895589,1.0293266457506185,0.8,median
2023-03-21,Santa Barbara,0.9192939262257864,0.7932851819976385,1.0551219237009049,0.8,median
2023-03-28,Santa Barbara,0.9735187680226254,0.8427963034789981,1.1229835001739823,0.8,median
2023-04-04,Santa Barbara,0.9883797459287892,0.8512687519496771,1.143666718705516,0.8,median
2023-04-11,Santa Barbara,0.9866243724151826,0.8555977624504911,1.1486039961381451,0.8,median
