rhat,county,rownumber,bulkess,tailess,min_rt_essbulk,min_rt_esstail,min_bfmi,max_bfmi
0.999029118702102,Trinity,1,959.9208939734942,716.2030871678619,2228.30066539896,1963.5739249236,1.1119947195136943,1.3170911572914352
1.0067540588292427,Trinity,2,3245.583242518464,2843.6897326305634,NA,NA,1.1119947195136943,1.3170911572914352
0.9992599442064606,Tulare,1,252.0828094834785,369.3665639319393,1252.41768524214,1697.76203435167,0.3843481413839656,0.5879566830106473
1.0121259819023924,Tulare,2,2331.000867602566,2551.522711325631,NA,NA,0.3843481413839656,0.5879566830106473
0.9989792479224942,Tuolumne,1,289.66231328951187,488.7536805703727,1025.71123993281,1051.0457744226,0.5738367066850607,0.6571232233471999
1.027223191950706,Tuolumne,2,2596.2737191592887,2691.318838888786,NA,NA,0.5738367066850607,0.6571232233471999
0.998919164902373,Ventura,1,348.5156888127658,499.6975406524188,2039.8326393404,1947.96935519659,0.415358377555864,0.5255270007899479
1.009891797037901,Ventura,2,2848.0086801570324,2753.5324922531368,NA,NA,0.415358377555864,0.5255270007899479
0.9991952997874124,Yolo,1,306.79286412140647,637.2784242467387,1038.00576277554,1133.6544420571,0.4948861803211144,0.5658995193458858
1.0208665253908844,Yolo,2,2717.3680073626892,2708.5378964377846,NA,NA,0.4948861803211144,0.5658995193458858
0.9989886225374788,Yuba,1,446.87902333790896,755.4029702037446,1487.67753759425,1563.2562633442,0.4738038946497251,0.7861751017964413
1.0153199749236137,Yuba,2,2972.168038024489,2795.4176321291498,NA,NA,0.4738038946497251,0.7861751017964413
0.9990970947276528,California,1,239.42783146654153,411.63390106136666,1567.96103734711,1996.38520529745,0.4193017766951237,0.605789562121259
1.012265555416416,California,2,2660.1786313532766,2702.1529249219225,NA,NA,0.4193017766951237,0.605789562121259
